,:@computed_region_6ryf_isx3,:@computed_region_d7bw_bq6x,:@computed_region_kbsp_ykn9,:@computed_region_rbt8_3x7n,:@computed_region_tx5f_5em3,address_number,agency,beat,case_number,city,date,district,end_date,geolocation,incident_id,incident_type,latitude,location,longitude,narrative,place,police_district_number,pra,sector,start_date,state,zip_code
870,,,,,,,MCPD,5M3,15064765,CLARKSBURG,2015-12-18 15:37:06,GERMANTOWN,,,201057586,2938,,LITTLE SENECA  PKW,,POL INFORMATION,Street - Other,5D,476.0,M,2015-12-18T07:35:00.000,MD,20871.0
871,,,,,,8400.0,MCPD,,15064997,PG,2015-12-19 20:35:13,OTHER,2015-12-19T00:00:00.000,,201057750,1834,,8400  NEW HAMPSHIRE AVE,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,OTHER,0.0,,2015-12-19T20:35:00.000,MD,
872,,,,,,5300.0,MCPD,,15065558,WASHINGTON,2015-12-22 16:40:54,OTHER,,,201058238,2938,,5300  WISCONSIN AVE NW,,POL INFORMATION,Retail - Other,OTHER,0.0,,2015-12-19T16:40:00.000,DC,
873,,,,,,7900.0,MCPD,,15065857,HYATTSVILLE,2015-12-23 19:20:24,OTHER,2015-12-23T19:20:00.000,,201058485,2943,,7900  NEW HAMPSHIRE AVE,,MISSING PERSON,Street - Bus Stop,OTHER,0.0,,2015-12-16T18:37:00.000,MD,20783.0
874,1.0,3062.0,4.0,11.0,5.0,7000.0,TPPD,8T1,16051073,TAKOMA PARK,2016-10-04 23:26:34,TAKOMA PARK,2016-10-05T00:05:00.000,"{'type': 'Point', 'coordinates': [-77.01217, 38.974659]}",201101404,2942,38.974658737224864,7000  CARROLL AVE,-77.01217015396978,MENTAL TRANSPORT,Street - Commercial,TPPD,801.0,T,2016-10-05T00:05:00.000,MD,20912.0
875,1.0,6.0,62.0,1.0,3.0,3800.0,MCPD,4K1,16051047,SILVER SPRING,2016-10-04 20:08:31,WHEATON,,"{'type': 'Point', 'coordinates': [-77.07581, 39.103717]}",201101405,2812,39.10371721803402,3800  INTERNATIONAL DR,-77.0758096298312,DRIVING UNDER THE INFLUENCE,Street - In vehicle,4D,346.0,K,2016-10-04T20:08:00.000,MD,20906.0
876,,,,,,,MCPD,6P1,15065074,GAITHERSBURG,2015-12-20 05:03:04,MONTGOMERY VILLAGE,,,201058746,2812,,N270 CUTOVR X8 TO X9  HWY,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,444.0,P,2015-12-20T05:03:00.000,MD,20850.0
877,1.0,36.0,39.0,1.0,2.0,20900.0,MCPD,5M1,16051070,GERMANTOWN,2016-10-04 23:14:45,GERMANTOWN,,"{'type': 'Point', 'coordinates': [-77.23857, 39.200558]}",201101406,1834,39.20055759123466,20900  SCOTTSBURY DR,-77.2385700999671,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,5D,472.0,M,2016-10-04T23:14:00.000,MD,20876.0
878,,,,,,,MCPD,6P2,15066361,GAITHERSBURG,2015-12-27 03:32:08,MONTGOMERY VILLAGE,,,201058974,0813,,TWIN LAKES  DR,,ASSAULT & BATTERY SPOUSE/PARTNER,Street - In vehicle,6D,449.0,P,2015-12-27T03:32:00.000,MD,20878.0
879,,,,,,,MCPD,6P2,15065637,GAITHERSBURG,2015-12-23 00:04:20,MONTGOMERY VILLAGE,,,201059049,1834,,MAIN  ST,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,450.0,P,2015-12-23T00:04:00.000,MD,20878.0
880,1.0,12.0,18.0,1.0,5.0,11400.0,MCPD,3I1,16051079,SILVER SPRING,2016-10-05 00:46:11,SILVER SPRING,2016-10-05T01:10:00.000,"{'type': 'Point', 'coordinates': [-76.988282, 39.04567]}",201101407,0814,39.045670459572456,11400  COLUMBIA PIKE,-76.98828186230021,ASSAULT & BATTERY OTHER DOMESTIC,Residence - Apartment/Condo,3D,145.0,I,2016-10-05T00:46:00.000,MD,20904.0
881,,,,,,,GPD,6P1,15066648,ROCKVILLE,2015-12-28 22:42:07,MONTGOMERY VILLAGE,2015-12-28T22:42:00.000,,201059305,2812,,SAM EIG  HWY,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,549.0,P,2015-12-28T22:40:00.000,MD,20878.0
882,,,,,,,MCPD,6P1,15067056,ROCKVILLE,2015-12-31 00:33:18,MONTGOMERY VILLAGE,,,201059481,2812,,RIO  BLV,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,549.0,P,2015-12-31T00:33:00.000,MD,20850.0
883,,,,,,,MCPD,2D3,16000030,ROCKVILLE,2016-01-01 01:37:17,BETHESDA,,,201059622,2114,,BEACH  DR,,JUVENILE OFFENSE OTHER,Street - Commercial,2D,181.0,D,2016-01-01T01:37:00.000,MD,20895.0
884,1.0,17.0,16.0,1.0,4.0,11200.0,MCPD,4L2,16049836,SILVER SPRING,2016-09-28 01:03:53,WHEATON,2016-09-28T01:20:00.000,"{'type': 'Point', 'coordinates': [-77.052339, 39.038453]}",201101408,2413,39.038452861379604,11200  GRANDVIEW AVE,-77.05233935366547,DISORDERLY CONDUCT,Parking Lot - County,4D,324.0,L,2016-09-28T01:03:00.000,MD,20902.0
885,1.0,12.0,53.0,1.0,5.0,13800.0,MCPD,3I2,16051082,SILVER SPRING,2016-10-05 01:13:21,SILVER SPRING,2016-10-05T01:25:00.000,"{'type': 'Point', 'coordinates': [-76.953556, 39.081937]}",201101409,0637,39.08193744610147,13800  OLD COLUMBIA PIKE,-76.95355573062444,LARCENY FROM BLDG UNDER $50,Convenience Store,3D,379.0,I,2016-10-05T01:13:00.000,MD,20904.0
886,1.0,35.0,36.0,21.0,3.0,500.0,GPD,6P2,16051067,GAITHERSBURG,2016-10-04 22:47:00,MONTGOMERY VILLAGE,2016-10-05T22:47:00.000,"{'type': 'Point', 'coordinates': [-77.209575, 39.14047]}",201101410,0711,39.14046963526454,500 W DIAMOND AVE,-77.20957487667617,AUTO THEFT - PASSENGER VEHICLE,Parking Lot - Park & Ride,6D,428.0,P,2016-09-30T04:30:00.000,MD,20877.0
887,,,,,,,MCPD,5M1,16001491,GERMANTOWN,2016-01-08 21:58:58,GERMANTOWN,,,201061853,1834,,WHEATFIELD  DR,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,5D,470.0,M,2016-01-08T21:58:00.000,MD,20876.0
888,1.0,68.0,61.0,1.0,3.0,5500.0,MCPD,1A2,16051077,ROCKVILLE,2016-10-04 23:37:44,ROCKVILLE,2016-10-05T01:48:00.000,"{'type': 'Point', 'coordinates': [-77.110984, 39.070479]}",201101411,2942,39.070479469106296,5500  DOWGATE CT,-77.11098374096554,MENTAL TRANSPORT,Residence - Apartment/Condo,1D,301.0,A,2016-10-04T23:37:00.000,MD,20851.0
889,,,,,,,MCPD,4L2,16000792,SILVER SPRING,2016-01-05 14:33:42,WHEATON,,,201060354,0613,,VEIRS MILL  RD,,LARCENY SHOPLIFTING OVER $200,Convenience Store,4D,171.0,L,2016-01-05T14:33:00.000,MD,20902.0
890,1.0,39.0,39.0,1.0,2.0,12700.0,MCPD,5N1,16051084,GERMANTOWN,2016-10-05 01:28:19,GERMANTOWN,,"{'type': 'Point', 'coordinates': [-77.262857, 39.171138]}",201101412,1834,39.17113837829009,12700  WISTERIA DR,-77.26285748339686,CDS-POSS MARIJUANA/HASHISH,Street - Other,5D,447.0,N,2016-10-05T01:28:00.000,MD,20874.0
891,1.0,3062.0,4.0,11.0,5.0,100.0,TPPD,8T1,16051080,TAKOMA PARK,2016-10-04 23:39:54,TAKOMA PARK,,"{'type': 'Point', 'coordinates': [-77.00864, 38.973389]}",201101413,0513,38.97338864018892,100  ELM AVE,-77.00864006978223,BURG FORCE-RES/TIME UNK,Residence - Single Family,TPPD,802.0,T,2016-10-04T23:39:00.000,MD,
892,1.0,28.0,38.0,1.0,2.0,18600.0,MCPD,6R1,16051087,MONTGOMERY VILLAGE,2016-10-05 00:30:46,MONTGOMERY VILLAGE,,"{'type': 'Point', 'coordinates': [-77.201911, 39.161622]}",201101414,2941,39.16162153880057,18600  MONTGOMERY VILLAGE AVE,-77.20191103802497,LOST PROPERTY,Street - Residential,6D,505.0,R,2016-10-05T00:30:00.000,MD,20886.0
893,,,,,,,MCPD,5N1,16001185,GERMANTOWN,2016-01-07 15:18:34,GERMANTOWN,,,201060606,0821,,KINSTER  DR,,SIMPLE ASSAULT - CITIZEN,Street - In vehicle,5D,465.0,N,2016-01-07T15:18:00.000,MD,20874.0
894,1.0,12.0,53.0,1.0,5.0,13100.0,MCPD,3I2,16051088,SILVER SPRING,2016-10-05 02:04:52,SILVER SPRING,,"{'type': 'Point', 'coordinates': [-76.946986, 39.071406]}",201101415,2938,39.071405800446556,13100  CONDUCTOR WAY,-76.94698551919133,POL INFORMATION,Street - In vehicle,3D,378.0,I,2016-10-05T02:04:00.000,MD,20904.0
895,,,,,,,MCPD,6R2,16001871,GAITHERSBURG,2016-01-11 08:02:12,MONTGOMERY VILLAGE,2016-01-11T08:02:00.000,,201061096,1412,,TRAVIS  AVE,,VANDALISM-MOTOR VEHICLE,Street - Residential,6D,545.0,R,2016-01-09T17:00:00.000,MD,20879.0
896,1.0,28.0,38.0,1.0,2.0,19900.0,MCPD,6R2,16050878,MONTGOMERY VILLAGE,2016-10-04 01:43:23,MONTGOMERY VILLAGE,,"{'type': 'Point', 'coordinates': [-77.192909, 39.183841]}",201101416,2938,39.18384110800045,19900  SPUR HILL DR,-77.19290891807289,POL INFORMATION,Other/Unknown,6D,504.0,R,2016-10-04T01:00:00.000,MD,
897,,,,,,,MCPD,5N2,16001514,GERMANTOWN,2016-01-08 23:27:25,GERMANTOWN,,,201061154,1834,,DAWSON FARM  RD,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,5D,594.0,N,2016-01-08T23:27:00.000,MD,20874.0
898,,,,,,,MCPD,4L2,16003093,SILVER SPRING,2016-01-16 23:56:13,WHEATON,,,201062043,2413,,TRIANGLE  LA,,DISORDERLY CONDUCT,Street - Commercial,4D,324.0,L,2016-01-16T23:56:00.000,MD,20902.0
899,,,,,,,GPD,6P3,16002866,WASHINGTON GROVE,2016-01-15 19:29:42,MONTGOMERY VILLAGE,2016-01-15T17:00:00.000,,201062129,1417,,FEDERAL  WAY,,VANDALISM-OTHER,Street - Residential,6D,419.0,P,2016-01-15T05:30:00.000,MD,20877.0
900,,,,,,,GPD,6P3,16003373,GAITHERSBURG,2016-01-19 02:35:28,MONTGOMERY VILLAGE,2016-01-19T02:35:00.000,,201062470,2812,,S FREDERICK  AVE,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,431.0,P,2016-01-19T02:30:00.000,MD,20877.0
901,,,,,,,MCPD,4L2,16009841,SILVER SPRING,2016-02-27 21:26:00,WHEATON,,,201067906,1834,,VEIRS MILL  RD,,CDS-POSS MARIJUANA/HASHISH,Retail - Mall,4D,171.0,L,2016-02-27T21:26:00.000,MD,20902.0
902,1.0,3062.0,4.0,11.0,5.0,1100.0,TPPD,8T3,16051085,TAKOMA PARK,2016-10-05 01:31:53,TAKOMA PARK,,"{'type': 'Point', 'coordinates': [-76.990657, 38.981083]}",201101417,1834,38.98108291188696,1100  SLIGO CREEK PKWY,-76.9906567417473,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,TPPD,807.0,T,2016-10-05T01:31:00.000,MD,
903,1.0,33.0,36.0,21.0,3.0,10000.0,GPD,6P2,16051086,GAITHERSBURG,2016-10-05 01:51:29,MONTGOMERY VILLAGE,,"{'type': 'Point', 'coordinates': [-77.214971, 39.145633]}",201101418,2114,39.14563341260906,10000  S270 X11 TO X9 HWY,-77.21497135501785,JUVENILE OFFENSE OTHER,Street - In vehicle,6D,660.0,P,2016-10-05T01:51:00.000,MD,20877.0
904,,,,,,,GPD,6P3,16004104,WASHINGTON GROVE,2016-01-24 23:54:50,MONTGOMERY VILLAGE,2016-01-25T01:00:00.000,,201062901,2812,,WOODFIELD  RD,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,419.0,P,2016-01-24T23:54:00.000,MD,20877.0
905,1.0,58.0,61.0,1.0,3.0,14300.0,MCPD,4K2,16051061,ROCKVILLE,2016-10-04 21:48:36,WHEATON,2016-10-04T13:30:00.000,"{'type': 'Point', 'coordinates': [-77.096586, 39.089882]}",201101419,0532,39.089882389063845,14300  WOODCREST DR,-77.09658638464636,BURG FORCE - ATTEMPT-RES/DAY,Residence - Single Family,4D,344.0,K,2016-10-04T12:00:00.000,MD,20853.0
906,,,,,,1900.0,MCPD,,16004289,MT AIRY,2016-01-26 19:42:55,OTHER,2016-01-26T19:42:00.000,,201063049,2938,,1900  LONG CORNER RD,,POL INFORMATION,Residence - Single Family,OTHER,0.0,,2016-01-26T19:42:00.000,MD,21771.0
907,,,,,,,MCPD,6P1,16004038,ROCKVILLE,2016-01-22 19:34:04,MONTGOMERY VILLAGE,,,201063304,1822,,SAM EIG  HWY,,CDS-SELL-HALLUC/LSD/PCP ETC,Street - In vehicle,6D,549.0,P,2016-01-22T19:34:00.000,MD,20878.0
908,,,,,,,GPD,6P2,16004083,GAITHERSBURG,2016-01-24 14:54:36,MONTGOMERY VILLAGE,,,201063347,0813,,QUINCE ORCHARD  RD,,ASSAULT & BATTERY SPOUSE/PARTNER,Parking Lot - Other,6D,445.0,P,2016-01-24T14:54:00.000,MD,20878.0
909,,,,,,,MCPD,000,16004947,WASHINGTON,2016-01-30 15:41:44,OTHER,,,201063850,2938,,L NW ST,,POL INFORMATION,Other/Unknown,OTHER,0.0,0,2016-01-30T03:30:00.000,DC,20001.0
910,,,,,,1.0,MCPD,6R2,16011947,MONTGOMERY VILLAGE,2016-03-10 15:42:14,MONTGOMERY VILLAGE,,,201069613,2941,,1   WATKINS STATION CIR,,LOST PROPERTY,Residence - Apartment/Condo,6D,545.0,R,2016-03-06T01:00:00.000,MD,20886.0
911,,,,,,,MCPD,4K1,16012881,SILVER SPRING,2016-03-15 23:17:25,WHEATON,,,201070352,1834,,VALLEYFIELD  DR,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,4D,531.0,K,2016-03-15T23:17:00.000,MD,20906.0
912,,,,,,,MCPD,4L2,16014166,SILVER SPRING,2016-03-23 01:09:43,WHEATON,,,201071593,2413,,TRIANGLE  LA,,DISORDERLY CONDUCT,Street - Commercial,4D,324.0,L,2016-03-23T01:09:00.000,MD,20902.0
913,1.0,15.0,18.0,1.0,5.0,10100.0,MCPD,3H2,16051056,SILVER SPRING,2016-10-04 21:48:39,SILVER SPRING,2016-10-04T21:30:00.000,"{'type': 'Point', 'coordinates': [-76.976681, 39.020421]}",201101420,1716,39.02042129835135,10100  NEW HAMPSHIRE AVE,-76.97668140226767,SEX OFFENSE - 4TH DEGREE SEX OFFENSE,Grocery/Supermarket,3D,140.0,H,2016-10-04T21:27:00.000,MD,
914,,,,,,,MCPD,4L2,16009537,WHEATON,2016-02-26 02:53:58,WHEATON,,,201068155,2812,,VEIRS MILL  RD,,DRIVING UNDER THE INFLUENCE,Street - Other,4D,171.0,L,2016-02-26T02:53:00.000,MD,20902.0
915,,,,,,,MCPD,3I1,16010347,SILVER SPRING,2016-03-01 20:16:03,SILVER SPRING,2016-03-02T02:30:00.000,,201068376,1821,,FEBRUARY  CIR,,CDS-SELL-OPIUM & DERIVATIVES,Street - In vehicle,3D,145.0,I,2016-03-01T20:00:00.000,MD,20904.0
916,1.0,8.0,29.0,1.0,5.0,700.0,MCPD,4J1,16051065,SILVER SPRING,2016-10-04 22:47:44,WHEATON,,"{'type': 'Point', 'coordinates': [-76.996747, 39.109787]}",201101421,1834,39.109786911070096,700  CLOVERLY ST,-76.99674733009495,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,4D,386.0,J,2016-10-04T22:47:00.000,MD,20905.0
917,1.0,71.0,25.0,12.0,3.0,300.0,RCPD,1A3,16051091,ROCKVILLE,2016-10-05 02:30:52,ROCKVILLE,2016-10-05T02:45:00.000,"{'type': 'Point', 'coordinates': [-77.149414, 39.086639]}",201101422,2737,39.08663891672651,300  HUNGERFORD DR,-77.14941394238883,TRESPASSING,Parking Garage - Commercial,1D,277.0,A,2016-10-05T02:30:00.000,MD,20850.0
918,,,,,,,MCPD,1A1,16006463,ROCKVILLE,2016-02-08 00:30:19,ROCKVILLE,,,201065130,1834,,WOOTTON  PKW,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,1D,260.0,A,2016-02-08T00:30:00.000,MD,20850.0
919,,,,,,,MCPD,5N2,16006480,GERMANTOWN,2016-02-08 02:20:04,GERMANTOWN,,,201065144,2812,,DAWSON FARM  RD,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,5D,596.0,N,2016-02-08T02:20:00.000,MD,20874.0
920,,,,,,,MCPD,1A1,16006668,ROCKVILLE,2016-02-09 01:30:17,ROCKVILLE,,,201065285,2812,,TOWER OAKS  BLV,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,1D,264.0,A,2016-02-09T01:30:00.000,MD,20852.0
921,1.0,35.0,36.0,21.0,3.0,400.0,GPD,6R1,16051069,GAITHERSBURG,2016-10-04 23:24:53,MONTGOMERY VILLAGE,,"{'type': 'Point', 'coordinates': [-77.203782, 39.145734]}",201101423,2216,39.14573435979754,400 N FREDERICK AVE,-77.20378185041388,LIQUOR - DRINK IN PUB OVER 21,Parking Lot - Residential,6D,548.0,R,2016-10-04T23:24:00.000,MD,
922,,,,,,300.0,MCPD,,16006902,WASHINGTON,2016-02-10 12:28:31,OTHER,,,201065511,1222,,300  RIGGS RD NE,,EMBEZZLE LARC AFTER TRUST UNDER $300,Retail - Appliances/Electronics,OTHER,0.0,,2016-02-05T10:42:00.000,DC,20011.0
923,,,,,,,MCPD,6R2,16006992,GAITHERSBURG,2016-02-10 19:29:52,MONTGOMERY VILLAGE,,,201065587,1834,,TRAVIS  AVE,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,545.0,R,2016-02-10T19:29:00.000,MD,20878.0
924,,,,,,13100.0,MCPD,,16007792,SILVER SPRING,2016-02-16 14:59:18,OTHER,2015-09-01T23:59:00.000,,201066221,1711,,13100  SHINNECOCK DR,,SEX OFFENSE - SEX  ASSAULT,Residence - Single Family,OTHER,0.0,,2015-06-01T00:01:00.000,MD,20904.0
925,,,,,,,MCPD,3I2,16005743,SILVER SPRING,2016-02-03 23:09:23,SILVER SPRING,,,201066226,2947,,BALLINGER  DR,,RECOVERED PROPERTY/OTHER,Street - In vehicle,3D,380.0,I,2016-02-03T23:09:00.000,MD,20904.0
926,,,,,,,MCPD,3I1,16007008,SILVER SPRING,2016-02-10 20:25:21,SILVER SPRING,,,201066545,2216,,STEWART  LA,,LIQUOR - DRINK IN PUB OVER 21,Street - In vehicle,3D,148.0,I,2016-02-10T20:40:00.000,MD,
927,,,,,,,MCPD,6P3,16007876,GAITHERSBURG,2016-02-16 22:28:21,MONTGOMERY VILLAGE,2016-02-16T22:28:00.000,,201066834,2812,,WOODFIELD  RD,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,419.0,P,2016-02-16T22:28:00.000,MD,20878.0
928,,,,,,,MCPD,2E1,16007867,BETHESDA,2016-02-16 21:36:54,BETHESDA,,,201066840,1834,,LITTLE FALLS  PKW,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,2D,4.0,E,2016-02-16T21:36:00.000,MD,20814.0
929,,,,,,,MCPD,6P1,16008984,GAITHERSBURG,2016-02-23 01:20:58,MONTGOMERY VILLAGE,,,201067172,2812,,SAM EIG  HWY,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,441.0,P,2016-02-23T01:20:00.000,MD,20878.0
930,,,,,,,GPD,6P2,16009351,GAITHERSBURG,2016-02-25 02:04:55,MONTGOMERY VILLAGE,,,201067601,2812,,E DIAMOND  AVE,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,428.0,P,2016-02-25T02:04:00.000,MD,20877.0
931,,,,,,,MCPD,3I2,16009499,BURTONSVILLE,2016-02-25 21:45:08,SILVER SPRING,,,201067613,1834,,OLD COLUMBIA  PIK,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,3D,382.0,I,2016-02-25T21:45:00.000,MD,20866.0
932,,,,,,,MCPD,3H2,16008472,SILVER SPRING,2016-02-20 00:33:01,SILVER SPRING,2016-02-20T00:33:00.000,,201067267,1832,,MAHAN  RD,,CDS-POSS HALLUC/LSD/PCP ETC,Street - In vehicle,3D,142.0,H,2016-02-20T00:33:00.000,MD,20903.0
933,,,,,,,MCPD,4L2,16010359,SILVER SPRING,2016-03-01 21:59:49,WHEATON,2016-03-01T01:10:00.000,,201068287,1834,,RAMPART  WAY,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,4D,171.0,L,2016-03-01T21:59:00.000,MD,20902.0
934,1.0,71.0,25.0,12.0,3.0,300.0,RCPD,1A3,16051092,ROCKVILLE,2016-10-05 03:07:37,ROCKVILLE,2016-10-05T03:17:00.000,"{'type': 'Point', 'coordinates': [-77.149414, 39.086639]}",201101424,2737,39.08663891672651,300  HUNGERFORD DR,-77.14941394238883,TRESPASSING,Parking Garage - Commercial,1D,277.0,A,2016-10-05T03:07:00.000,MD,20850.0
935,,,,,,,MCPD,6P2,16011236,GAITHERSBURG,2016-03-07 02:45:43,MONTGOMERY VILLAGE,,,201069297,2812,,QUINCE ORCHARD  RD,,DRIVING UNDER THE INFLUENCE,Street - Other,6D,445.0,P,2016-03-07T02:45:00.000,MD,20878.0
936,,,,,,,MCPD,3H2,16011615,SILVER SPRING,2016-03-08 23:01:16,SILVER SPRING,2016-03-08T23:01:00.000,,201069321,2812,,LOCKWOOD  DR,,DRIVING UNDER THE INFLUENCE,Street - Other,3D,144.0,H,2016-03-08T23:00:00.000,MD,20901.0
937,,,,,,,GPD,6P3,16011517,GAITHERSBURG,2016-03-08 16:26:44,MONTGOMERY VILLAGE,2016-03-07T08:00:00.000,,201069429,2941,,FREDERICK  RD,,LOST PROPERTY,Street - Bus Stop,6D,437.0,P,2016-03-07T07:00:00.000,MD,20877.0
938,1.0,25.0,15.0,6.0,1.0,3800.0,MCPD,2D3,16051089,KENSINGTON,2016-10-05 01:48:33,BETHESDA,,"{'type': 'Point', 'coordinates': [-77.074579, 39.031932]}",201101425,2812,39.031932124820955,3800  UNIVERSITY BLVD W,-77.07457861556168,DRIVING UNDER THE INFLUENCE,Street - In vehicle,2D,315.0,D,2016-10-05T01:48:00.000,MD,20895.0
939,,,,,,,GPD,6R2,16011631,GAITHERSBURG,2016-03-09 00:26:35,MONTGOMERY VILLAGE,,,201069334,1831,,TRAVIS  AVE,,CDS-POSS- OPIUM & DERIVATIVES,Street - In vehicle,6D,545.0,R,2016-03-09T00:26:00.000,MD,20878.0
940,,,,,,,GPD,6P1,16011630,GAITHERSBURG,2016-03-09 00:39:16,MONTGOMERY VILLAGE,2016-03-09T00:40:00.000,,201069432,2812,,SAM EIG  HWY,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,441.0,P,2016-03-09T00:30:00.000,MD,20878.0
941,,,,,,,MCPD,2E3,16012231,BETHESDA,2016-03-11 22:54:14,BETHESDA,,,201069782,1834,,ARIZONA  CIR,,CDS-POSS MARIJUANA/HASHISH,Street - Residential,2D,204.0,E,2016-03-11T22:54:00.000,MD,20817.0
942,,,,,,3300.0,MCPD,,16012438,WASHINGTON,2016-03-13 10:47:21,OTHER,2016-03-13T11:00:00.000,,201069937,2943,,3300  14TH ST NE,,MISSING PERSON,Residence - Apartment/Condo,OTHER,0.0,,2016-03-12T17:00:00.000,MD,20010.0
943,,,,,,,RCPD,1A1,16012493,ROCKVILLE,2016-03-13 18:23:03,ROCKVILLE,2016-03-13T18:50:00.000,,201069992,2812,,WOOTTON  PKW,,DRIVING UNDER THE INFLUENCE,Street - Commercial,1D,260.0,A,2016-03-13T18:23:00.000,MD,20850.0
944,,,,,,,MCPD,4L2,16011610,SILVER SPRING,2016-03-08 22:49:04,WHEATON,,,201069982,2413,,TRIANGLE  LA,,DISORDERLY CONDUCT,Street - Commercial,4D,324.0,L,2016-03-08T22:49:00.000,MD,20902.0
945,,,,,,,MCPD,4L2,16011634,SILVER SPRING,2016-03-09 01:25:26,WHEATON,,,201069990,2413,,TRIANGLE  LA,,DISORDERLY CONDUCT,Street - Commercial,4D,324.0,L,2016-03-09T01:25:00.000,MD,20902.0
946,,,,,,,GPD,6P2,16012784,GAITHERSBURG,2016-03-15 15:15:12,MONTGOMERY VILLAGE,,,201070349,1834,,DOSH  DR,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,449.0,P,2016-03-15T15:15:00.000,MD,20878.0
947,1.0,25.0,15.0,1.0,4.0,11200.0,MCPD,4L2,16051094,KENSINGTON,2016-10-05 03:48:46,WHEATON,2016-10-05T03:48:00.000,"{'type': 'Point', 'coordinates': [-77.061448, 39.038536]}",201101427,0521,39.03853626440763,11200  VALLEY VIEW AVE,-77.06144795887558,BURG NO FORCE - RES/NIGHT,Residence - Single Family,4D,319.0,L,2016-10-05T02:30:00.000,MD,20895.0
948,1.0,35.0,36.0,21.0,3.0,700.0,GPD,6R1,16050918,GAITHERSBURG,2016-10-04 10:11:55,MONTGOMERY VILLAGE,2016-10-04T10:15:00.000,"{'type': 'Point', 'coordinates': [-77.204059, 39.150677]}",201101428,0613,39.15067673877402,700  RUSSELL AVE,-77.20405895316772,LARCENY SHOPLIFTING OVER $200,Retail - Mall,6D,548.0,R,2016-10-04T10:11:00.000,MD,20877.0
949,,,,,,,MCPD,6P2,16013267,GAITHERSBURG,2016-03-17 22:56:37,MONTGOMERY VILLAGE,,,201070711,2812,,WASHINGTONIAN  BLV,,DRIVING UNDER THE INFLUENCE,Commercial - Industrial park,6D,660.0,P,2016-03-17T22:56:00.000,MD,20878.0
950,,,,,,,MCPD,4L2,16013067,SILVER SPRING,2016-03-16 22:58:50,WHEATON,,,201070640,2413,,TRIANGLE  LA,,DISORDERLY CONDUCT,Street - Commercial,4D,324.0,L,2016-03-16T22:58:00.000,MD,20902.0
951,1.0,21.0,17.0,1.0,5.0,700.0,MCPD,3H2,16050871,SILVER SPRING,2016-10-03 21:35:17,SILVER SPRING,,"{'type': 'Point', 'coordinates': [-77.020902, 39.025744]}",201101429,1013,39.02574387179504,700  DENNIS AVE,-77.02090179182449,FORGERY/CNTRFT - IDENTITY THEFT,Other/Unknown,3D,160.0,H,2016-10-01T17:30:00.000,MD,20901.0
952,1.0,3062.0,4.0,11.0,5.0,600.0,TPPD,8T2,16051098,TAKOMA PARK,2016-10-05 05:10:25,TAKOMA PARK,2016-10-05T05:30:00.000,"{'type': 'Point', 'coordinates': [-77.004402, 38.992432]}",201101430,0627,38.99243212529847,600  HUDSON AVE,-77.00440243997889,LARCENY FROM BUILDING $50-$199,Residence - Single Family,TPPD,803.0,T,2016-10-05T05:10:00.000,MD,20912.0
953,,,,,,,GPD,6P3,16013877,GAITHERSBURG,2016-03-21 16:37:10,MONTGOMERY VILLAGE,,,201071161,1834,,N FREDERICK  AVE,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,431.0,P,2016-03-21T16:37:00.000,MD,20877.0
954,1.0,60.0,25.0,12.0,3.0,1600.0,MCPD,1A1,16051099,ROCKVILLE,2016-10-05 04:32:07,ROCKVILLE,,"{'type': 'Point', 'coordinates': [-77.12898, 39.062206]}",201101431,1711,39.06220629899119,1600 E JEFFERSON ST,-77.1289800618778,SEX OFFENSE - SEX  ASSAULT,Other/Unknown,1D,267.0,A,2016-10-05T04:32:00.000,MD,
